,dates,opens,highs,lows,closes,PCT_RETURN,LOG_RETURNS,CUM_LOG_RETURNS,Base Volume BTC,Quote Volume USD,Trendline,SmoothPrice,HULL_55,HULL_180,HULL_55_TREND,HULL_180_TREND,SMA_20,SMA_50,SMA_100,SMA_200,SMA_Short_Term_Trend,SMA_Long_Term_Trend,SMA_Trend_Strength,EMA_20,EMA_50,EMA_100,EMA_200,EMA_Short_Term_Trend,EMA_Long_Term_Trend,EMA_Trend_Strength
199,2021-04-23 00:00:00+00:00,51695.98,52130.58,47464.65,51187.27,-0.9947856535940214,-0.009997667074808961,1.574385955285479,38794.85818376,"1,985,802,880.46",58453.520145312075,52395.48599999999,59531.11192136501,64218.10652535958,Bear,Bull,58176.4795,56840.4438,49503.9877,34554.1513,Bull,Bull,Neutral,56937.825947525984,55341.514483003026,49305.89042052992,39185.15206581669,Bull,Bull,Weak
200,2021-04-24 00:00:00+00:00,51187.75,51260.61,48726.87,50089.15,-2.145299016728175,-0.021686450548138423,1.5526995047373406,11839.14355893,"593,012,637.59",57082.93500339115,51112.245,58825.52918295196,64226.36142404473,Bear,Bull,57770.13999999999,56866.837400000004,49613.6278,34751.58375,Bull,Bull,Neutral,56285.571095380656,55135.5394052382,49321.400511212494,39293.649557699115,Bull,Bull,Neutral
201,2021-04-25 00:00:00+00:00,50101.42,50591.38,47044.01,49121.0,-1.9328537218140096,-0.019517775832713163,1.5331817289046274,14633.51206544,"718,812,746.17",55442.73064661063,50082.757999999994,58014.17294536349,64188.00638915794,Bear,Bear,57270.03899999999,56871.060600000004,49737.2911,34943.8364,Bull,Bull,Neutral,55603.230991058685,54899.675114836704,49317.43218425779,39391.43413921455,Bull,Bull,Neutral
202,2021-04-26 00:00:00+00:00,49121.0,54400.0,48817.62,54053.6,10.041733678060293,0.09568950492472922,1.6288712338293567,18005.22399425,"973,247,175.70",53971.79353882277,51494.297000000006,57266.15054487905,64130.404583131465,Bear,Bear,57071.719999999994,56932.5604,49917.757699999995,35159.43895,Bull,Bull,Neutral,55455.64708714833,54866.4956985686,49411.21768555962,39537.32633683431,Bull,Bull,Neutral
203,2021-04-27 00:00:00+00:00,54047.8,55509.39,53321.0,55069.62,1.8796527890834414,0.018622056079307274,1.647493289908664,13957.08649512,"768,611,449.59",52895.17651656574,53077.043000000005,56618.63455309043,64061.760391817224,Bear,Bear,57027.4135,56985.6482,50110.253899999996,35379.5017,Bull,Bull,Neutral,55418.882602658014,54874.461357448265,49523.2652561426,39691.87652253745,Bull,Bull,Neutral
204,2021-04-28 00:00:00+00:00,55069.61,56476.17,53887.0,54894.03,-0.3188509381397697,-0.0031936035087660507,1.644299686399898,16484.33677655,"904,891,677.54",52229.067409784395,54201.31799999999,56073.48047724696,63983.85858971639,Bear,Bear,56867.96,56985.2012,50292.95190000001,35597.474350000004,Bear,Bull,Neutral,55368.896640500105,54875.22875519539,49629.61703324869,39843.14173126843,Bull,Bull,Neutral
205,2021-04-29 00:00:00+00:00,54889.81,55226.86,52369.61,53580.0,-2.3937575725447746,-0.024228735316656255,1.6200709510832418,14592.31688772,"781,856,338.84",52013.56328985413,54319.492999999995,55591.370625910466,63893.52467648182,Bear,Bear,56642.326,56938.987400000005,50469.5791,35808.5043,Bear,Bull,Neutral,55198.52553188105,54824.43547067793,49707.84243853089,39979.826888171236,Bull,Bull,Neutral
206,2021-04-30 00:00:00+00:00,53580.0,58075.01,53068.43,57798.77,7.873777528928705,0.0757916310586242,1.695862582141866,16536.33288912,"955,779,701.30",52265.80661924675,55679.276,55278.79199625509,63813.52889261832,Bear,Bear,56543.3345,56938.653399999996,50692.535899999995,36039.82085,Bear,Bull,Neutral,55446.167862178096,54941.076040455264,49868.058825886714,40157.12980470685,Bull,Bull,Neutral
207,2021-05-01 00:00:00+00:00,57798.77,58550.0,57050.94,57859.28,0.1046908091642873,0.0010463604655428366,1.6969089426074089,10787.04933216,"624,130,907.68",52804.277762516664,56688.746,55104.9538327321,63744.79429314844,Bear,Bear,56437.0355,56951.3208,50962.5692,36271.976149999995,Bear,Bull,Neutral,55675.988065780184,55055.5154114178,50026.300829334505,40333.27060266997,Bull,Bull,Neutral
208,2021-05-02 00:00:00+00:00,57859.28,57972.26,56072.0,56625.2,-2.1328989921755026,-0.02155973983483907,1.6753492027725698,7647.62578087,"433,048,339.37",53414.32382475857,56925.617999999995,55001.95826990999,63680.682601549604,Bear,Bear,56276.30449999999,56860.2548,51198.971900000004,36497.963650000005,Bear,Bull,Neutral,55766.38920237255,55117.07166979357,50156.97210004075,40495.37935289216,Bull,Bull,Neutral
209,2021-05-03 00:00:00+00:00,56625.21,58986.0,56500.0,57212.73,1.0375769092206388,0.01032231026639191,1.6856715130389617,15165.00648795,"867,631,421.64",54212.77615916902,57224.384999999995,54955.077651257474,63623.482131548786,Bear,Bear,55957.52999999999,56825.0554,51449.979100000004,36726.4806,Bear,Bull,Neutral,55904.135945003734,55199.254349409515,50296.690078257765,40661.72115037582,Bull,Bull,Neutral
